id,name,url,className,classID,tags,username,license,description,duration,geotags,fold
466428,Flourescent_Lamp_small_bathroom_02.WAV,https://freesound.org/people/nickerocker/sounds/466428/,011 - Lighting_Appliances,11,['Bathroom'+ 'Hum'+ 'Switch'+ 'Flourescent'+ 'Lamp'+ 'Buzz'+ 'Small'+ 'Bulb'],nickerocker,https://creativecommons.org/licenses/by/4.0/,"Switching a flourescent lamp on and off in a small bathroom.
Rocorded with a ZOOM H6 with XY Mics (90°). Less Reverberant.",45.9227,,6
457179,LAMP.WAV,https://freesound.org/people/HumanSolarian/sounds/457179/,011 - Lighting_Appliances,11,['turn'+ 'lamp'+ 'off'+ 'light'],HumanSolarian,http://creativecommons.org/licenses/by/3.0/,This is the sound of a lamp.,15.5124,-25.891796 28.209663,1
58284,hornet_in_lamp_shade_1.mp3,https://freesound.org/people/Greg%20Baumont/sounds/58284/,011 - Lighting_Appliances,11,['crazy'+ 'hornet'+ 'lamp'+ 'shade'],Greg Baumont,http://creativecommons.org/licenses/by-nc/3.0/,A huge hornet going crazy into a lamp shade. The multiple percussive sounds are the legs of the hornet.,19.701,,3
262873,"Household, Lamp - Reading Lamp Opposable Neck Bending, Torsion, Creaking.wav",https://freesound.org/people/jaegrover/sounds/262873/,011 - Lighting_Appliances,11,['Stress'+ 'Creaking'+ 'Groaning'+ 'Cable'+ 'Clicking'+ 'Horror'+ 'Rope'+ 'Strain'+ 'Lamp'+ 'Bend'+ 'Stretch'+ 'Mechanical'+ 'Torsion'+ 'Creature'],jaegrover,http://creativecommons.org/publicdomain/zero/1.0/,"Foley recording of a goose-neck reading lamp lamp (you can bend it into any position and it will stay that way) mounted to a bed in a hotel room. Features a lot of groaning, clicking, bending, stretching, etc. Could be used for rope torsion sfx, pitched down for metal stress / strain / fatigue, clicking elements could be used for creature sounds. ",88.2347,,1
58285,hornet_in_lamp_shade_2.mp3,https://freesound.org/people/Greg%20Baumont/sounds/58285/,011 - Lighting_Appliances,11,['crazy'+ 'hornet'+ 'lamp'+ 'shade'],Greg Baumont,http://creativecommons.org/licenses/by-nc/3.0/,A huge hornet going crazy into a lamp shade. The multiple percussive sounds are the legs of the hornet. I leaved at the end of the recording because the beast became very angry ;),50.7828,,8
82551,Lamp Ting 2.WAV,https://freesound.org/people/Dragonwings158/sounds/82551/,011 - Lighting_Appliances,11,['lamp'+ 'ting'],Dragonwings158,http://creativecommons.org/licenses/sampling+/1.0/,Striking a lamp.,6.61333,,4
82553,Lamp Ting 4.WAV,https://freesound.org/people/Dragonwings158/sounds/82553/,011 - Lighting_Appliances,11,['lamp'+ 'ting'],Dragonwings158,http://creativecommons.org/licenses/sampling+/1.0/,Striking a lamp.,6.4,,4
119910,Fluorescent Lightbulb Hum.aif,https://freesound.org/people/ftpalad/sounds/119910/,011 - Lighting_Appliances,11,['bulb'+ 'fluorescent'+ 'foley'+ 'hum'+ 'light'+ 'lightbulb'],ftpalad,http://creativecommons.org/publicdomain/zero/1.0/,The hum/buzz of a fluorescent lightbulb.,31.2646,,8
126465,lightbulb_smash.wav,https://freesound.org/people/pillonoise/sounds/126465/,011 - Lighting_Appliances,11,['broken'+ 'bulb'+ 'clink'+ 'clinking'+ 'drop'+ 'glass'+ 'light'+ 'lightbulb'+ 'smash'],pillonoise,http://creativecommons.org/publicdomain/zero/1.0/,"dropped two lightbulbs on concrete ground!
recorded with a unampliefied field recording microphone in stereo. ",17.3036,,8
420651,failing lightbulb.wav,https://freesound.org/people/deleted_user_228014/sounds/420651/,011 - Lighting_Appliances,11,['compact'+ 'lightbulb'+ 'CFL'+ 'failing'+ 'electric'+ 'electricity'+ 'light'+ 'fluorescent'+ 'flicker'+ 'crackle'+ 'switch'+ 'buzz'+ 'bulb'+ 'zap'],deleted_user_228014,http://creativecommons.org/licenses/by/3.0/,A lightbulb in my bathroom was going out so I figured I'd make some use of it. Cut pieces of a track I recorded including a short sound immediately following the light being switched on.,42.7751,,5
119089,Lightbulb screwing; faint_1-2.aif,https://freesound.org/people/domrodrig/sounds/119089/,011 - Lighting_Appliances,11,['faint'+ 'lightbulb'+ 'screwing'],domrodrig,http://creativecommons.org/publicdomain/zero/1.0/,Sound of a lightbulb being screwed in. Recorded in garage. Part of Intermediate Sound project. ,8.29996,,4
638895,Fluorescent lightbulb hum buzz (Extended),https://freesound.org/people/Developer_Jake/sounds/638895/,011 - Lighting_Appliances,11,['lightbulb'+ 'old'+ 'power'+ 'backrooms'+ 'electricity'+ 'light'+ 'buzz'+ 'hum'+ 'bulb'+ 'fluorescent'+ 'electric'],Developer_Jake,http://creativecommons.org/publicdomain/zero/1.0/,"The hum buzz of an old fluorescent lightbulb in an office workspace. Could be used in something that has to do with level 0 of the backrooms.

Support Me: <a href=""https://www.youtube.com/developerjake"" rel=""nofollow"">https://www.youtube.com/developerjake</a>",37.92,,8
612984,269_Ext_Noche_calle marzana_foco que suena_5 de Octubre 2021.wav,https://freesound.org/people/Kikomonzon/sounds/612984/,011 - Lighting_Appliances,11,['lightbulb'+ 'street'+ 'zum'],Kikomonzon,http://creativecommons.org/licenses/by-nc/3.0/,the sound of the lightbulb of Marzana street,602.816,43.2552593491 -2.92542672351,1
389766,light bulb shaking .wav,https://freesound.org/people/buzbe20/sounds/389766/,011 - Lighting_Appliances,11,['Lightbulb'+ 'Light'+ 'Shaking'+ 'film'+ 'bulb'],buzbe20,http://creativecommons.org/publicdomain/zero/1.0/,A lightbulb being shaken,20.864,,9
446495,Screwing in a light bulb.wav,https://freesound.org/people/obooth3/sounds/446495/,011 - Lighting_Appliances,11,['lightbulb'+ 'squeaking'+ 'Screwing-in-a-lightbulb'+ 'screeching'],obooth3,http://creativecommons.org/publicdomain/zero/1.0/,"Screwing in a lightbulb into an old, rusted lamp",40.328,,5
345740,Broken_Energy_Saving_Lightbulb_02.wav,https://freesound.org/people/AlienXXX/sounds/345740/,011 - Lighting_Appliances,11,['lightbulb'+ 'malfunction'+ 'noise'+ 'electric'+ 'telephone-pickup'+ 'short-circuit'+ 'blinking'+ 'irritating'+ 'static'+ 'energy-saving'+ 'bulb'+ 'buzzing'+ 'coil'+ 'spark'+ 'light'+ 'buzz'],AlienXXX,https://creativecommons.org/licenses/by/4.0/,"An energy-saving lightbulb in my living room started blinking. (You know the ones with the swirly spiral?)
Before replacing it I recorded the electronic noise it makes using a Maplin TP-101 Telephone Pick-Up connected to my Zoom H1.

This is the second recording which includes the noises of switching the light on and off. The lightbulb would go through periods of staying on normally (no blinking) where it was mostly silent(or slight buzz). And then would go into this very irritating random flickering, when the pick-up coil would get all this electronic noise.
If you think the noise is irritating, the light flickering is actually much worse! You could not stay in the room for more than a couple of minutes without going mentally insane.
Note that when flickering the lightbulb produces no audible noise. The noise is only electronic and cannot be recorded with a normal microphone. A telephone pickup or some other type of coil must be used to record it.",71.6008,,2
345741,Broken_Energy_Saving_Lightbulb_01.wav,https://freesound.org/people/AlienXXX/sounds/345741/,011 - Lighting_Appliances,11,['lightbulb'+ 'malfunction'+ 'noise'+ 'electric'+ 'telephone-pickup'+ 'short-circuit'+ 'blinking'+ 'irritating'+ 'static'+ 'energy-saving'+ 'bulb'+ 'buzzing'+ 'coil'+ 'spark'+ 'light'+ 'buzz'],AlienXXX,https://creativecommons.org/licenses/by/4.0/,"An energy-saving lightbulb in my living room started blinking. (You know the ones with the swirly spiral?)
Before replacing it I recorded the electronic noise it makes using a Maplin TP-101 Telephone Pick-Up connected to my Zoom H1.

This is the first recording. The light was always on and I simply brought attached the pickup coil to the lampshade. The lightbulb would go through periods of staying on normally (no blinking) where it was mostly silent(or slight buzz). And then would go into this very irritating random flickering, when the pick-up coil would get all this electronic noise.

If you think the noise is irritating, the light flickering is actually much worse! You could not stay in the room for more than a couple of minutes without going mentally insane.
Note that when flickering the lightbulb produces no audible noise. The noise is only electronic and cannot be recorded with a normal microphone. A telephone pickup or some other type of coil must be used to record it.",165.69,,5
234402,old bulb.wav,https://freesound.org/people/MirandaHuang/sounds/234402/,011 - Lighting_Appliances,11,['lightbulb'+ 'glass'+ 'shake'],MirandaHuang,http://creativecommons.org/licenses/by/3.0/,Shaking an old lightbulb. A wind-chime like sound. ,82.192,,3
402899,"Hail, Interior, Light, A.wav",https://freesound.org/people/InspectorJ/sounds/402899/,011 - Lighting_Appliances,11,['light'+ 'Inside'+ 'window'+ 'hail'+ 'interior'+ 'Window'+ 'Hail'+ 'Light'+ 'Interior'+ 'inside'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of light hail hitting a glass skylight window. The recorder was about 30cm away from the window on the inside of the house. No window was open to let the outside sound in.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Hail, Interior, Light, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 16th September 2017.

Note: Audio quality is always better when downloaded.",60.1165,,5
329605,"Footsteps, Light Mud, A.wav",https://freesound.org/people/InspectorJ/sounds/329605/,011 - Lighting_Appliances,11,['light'+ 'Squidgy'+ 'Mud'+ 'Footstep'+ 'Footsteps'+ 'muddy'+ 'squidgy'+ 'Step'+ 'mud'+ 'step'+ 'Foot'+ 'steps'+ 'Light'+ 'foot'+ 'Steps'+ 'Muddy'+ 'footsteps'+ 'footstep'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of footsteps in some semi-watery mud, not nearly as squidgy or moist as the 'Footsteps, Muddy', but still partially squidgy.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Footsteps, Light Mud, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""Sony ICDPX333.CE7 4GB PX Series MP3 Digital Voice IC Recorder"" on 13th November 2015.",31.3249,,1
490755,Lightswitch.wav,https://freesound.org/people/Jordishaw/sounds/490755/,011 - Lighting_Appliances,11,['a'+ 'Turning'+ 'light'+ 'Lights'+ 'switch'+ 'Light'+ 'off'],Jordishaw,http://creativecommons.org/licenses/by/3.0/,"This sound, I created by snapping my fingers. repeatedly. Then I added a compressor in order to soften the sound , which makes it more subtle sounding. Because in reality when you switch on light it is a very gentle or soft sound.",34.0974,,0
484266,"Party Pack, Match, Ignite, 01-01.wav",https://freesound.org/people/InspectorJ/sounds/484266/,011 - Lighting_Appliances,11,['Ignite'+ 'ignite'+ 'light'+ 'fire'+ 'matches'+ 'Light'+ 'Fire'+ 'Matchbox'+ 'Candle'+ 'Matches'+ 'matchbox'+ 'match'+ 'Party'+ 'party'+ 'Pack'+ 'candle'+ 'Match'+ 'pack'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Lighting a wooden match through friction with a matchbox. A sound from one of my recent SFX libraries, ""Party Pack"".

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Party Pack, Match, Ignite, 01-01.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/party-pack"" rel=""nofollow"">check out the full library</a></b> or my <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""Zoom H6 (XY) recorder"" and ""Rode NTG2"" microphone on 7th June 2019.

Note: Audio quality is always better when downloaded.",5.07578,,2
415873,"Buzzing, Electric Lamp, A.wav",https://freesound.org/people/InspectorJ/sounds/415873/,011 - Lighting_Appliances,11,['light'+ 'Electric'+ 'Light'+ 'Buzz'+ 'lamp'+ 'Lamp'+ 'buzz'+ 'Bulb'+ 'Buzzing'+ 'buzzing'+ 'bulb'+ 'electric'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Audio of an electric lamp bulb buzzing away. The recorder was held approximately 5cm away from the bulb. I have applied some EQ on the low end as I had to amplify this quite substantially for it to be audible.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Buzzing, Electric Lamp, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H6 (XY) Zoom recorder"" on 11th January 2018.

Note: Audio quality is always better when downloaded.",5.56186,,4
363084,Light Switch,https://freesound.org/people/FractalStudios/sounds/363084/,011 - Lighting_Appliances,11,['click'+ 'light'+ 'Button'+ 'switch'+ 'switches'+ 'game'],FractalStudios,http://creativecommons.org/publicdomain/zero/1.0/,"Toggling a light switch.

Recorded on a Zoom H1",9.99619,,6
383659,Flashlight Clicking On and Off,https://freesound.org/people/deleted_user_7146007/sounds/383659/,011 - Lighting_Appliances,11,['Flashlight'+ 'Clicking'+ 'Off'+ 'On'],deleted_user_7146007,http://creativecommons.org/publicdomain/zero/1.0/,Flashlight Clicking On and Off,21.9167,,6
441898,Flashlight Clicking,https://freesound.org/people/Emile99/sounds/441898/,011 - Lighting_Appliances,11,['clicking'+ 'flashlight'+ 'off'+ 'turn'+ 'OWI'],Emile99,http://creativecommons.org/licenses/by-nc/3.0/,Sounds of a flashlight clicking on and off. Fast and slow.,25.5,,9
215330,flashlight click on and off.wav,https://freesound.org/people/Reitanna/sounds/215330/,011 - Lighting_Appliances,11,['flashlight'+ 'turn'+ 'off'],Reitanna,http://creativecommons.org/publicdomain/zero/1.0/,the sound of turning an LED flashlight on and off,28.3632,,2
82549,Flashlight Rubbing.WAV,https://freesound.org/people/Dragonwings158/sounds/82549/,011 - Lighting_Appliances,11,['flashlight'+ 'rubbing'+ 'thumb'],Dragonwings158,http://creativecommons.org/licenses/sampling+/1.0/,I rubbed my thumb on the flashlight switch.,7.936,,5
595126,Flashlight clicking.mp3,https://freesound.org/people/TiagoDES/sounds/595126/,011 - Lighting_Appliances,11,['flashlight'+ 'clicking'+ 'click'+ 'buttons'],TiagoDES,http://creativecommons.org/licenses/by-nc/3.0/,This is the sound of a flashlight being turned on and off multiple times.,7.01494,,9
397485,Flashlight noises,https://freesound.org/people/Kodack/sounds/397485/,011 - Lighting_Appliances,11,['flashlight'+ 'screw'+ 'noise'+ 'battery'+ 'torch'+ 'close'+ 'foley'+ 'open'],Kodack,http://creativecommons.org/publicdomain/zero/1.0/,"This is a recording of me opening my flashlight, taking out the battery and putting it back in and closing the flashlight again.

It's been a while since I uploaded anything, and I know how common flashlights are in video games so I thought why not.",6.54327,,9
474009,Picking Up Flashlight,https://freesound.org/people/Gammelsmurfen778/sounds/474009/,011 - Lighting_Appliances,11,['flashlight'+ 'light'+ 'torch'+ 'metal'+ 'switch'+ 'picking'+ 'click'],Gammelsmurfen778,http://creativecommons.org/publicdomain/zero/1.0/,"The sound of someone picking up, and switching on an old metal flashlight.",25.4027,,8
444582,Swinging Lamp,https://freesound.org/people/Tatiana229/sounds/444582/,011 - Lighting_Appliances,11,['tension'+ 'twang'+ 'spring'+ 'hinges'+ 'lamp'+ 'swinging'+ 'OWI'+ 'caravan'],Tatiana229,https://creativecommons.org/licenses/by-nc/4.0/,Sound of caravan lamp,40.268,,5
108020,Lamp.wav,https://freesound.org/people/ErocShadow/sounds/108020/,011 - Lighting_Appliances,11,['lamp'],ErocShadow,http://creativecommons.org/licenses/sampling+/1.0/,Switching on and off a lamp.,8.36267,,1
218725,Lamp Buzz,https://freesound.org/people/an_tony/sounds/218725/,011 - Lighting_Appliances,11,['noise'+ 'electricity'+ 'light'+ 'lamp'+ 'buzz'+ 'buzzing'],an_tony,http://creativecommons.org/publicdomain/zero/1.0/,Lamp buzz noise.,8.0341,,6
262874,"Household, Lamp - Reading Lamp Opposable Neck Bending, Torsion, Creaking - Longer Takes with More Clicking.wav",https://freesound.org/people/jaegrover/sounds/262874/,011 - Lighting_Appliances,11,['Stress'+ 'Creaking'+ 'Groaning'+ 'Cable'+ 'Clicking'+ 'Horror'+ 'Rope'+ 'Strain'+ 'Lamp'+ 'Bend'+ 'Stretch'+ 'Mechanical'+ 'Torsion'+ 'Creature'],jaegrover,http://creativecommons.org/publicdomain/zero/1.0/,"Foley recording of a goose-neck reading lamp lamp (you can bend it into any position and it will stay that way) mounted to a bed in a hotel room. Features a lot of groaning, clicking, bending, stretching, etc. Could be used for rope torsion sfx, pitched down for metal stress / strain / fatigue, clicking elements could be used for creature sounds. ",124.16,,7
262875,"Household, Lamp - Reading Lamp Opposable Neck Bending, Torsion, Creaking - Longer Takes with More Clicking 02.wav",https://freesound.org/people/jaegrover/sounds/262875/,011 - Lighting_Appliances,11,['Stress'+ 'Creaking'+ 'Groaning'+ 'Cable'+ 'Clicking'+ 'Horror'+ 'Rope'+ 'Strain'+ 'Lamp'+ 'Bend'+ 'Stretch'+ 'Mechanical'+ 'Torsion'+ 'Creature'],jaegrover,http://creativecommons.org/publicdomain/zero/1.0/,"Foley recording of a goose-neck reading lamp lamp (you can bend it into any position and it will stay that way) mounted to a bed in a hotel room. Features a lot of groaning, clicking, bending, stretching, etc. Could be used for rope torsion sfx, pitched down for metal stress / strain / fatigue, clicking elements could be used for creature sounds. ",47.6587,,6
461804,12_Turning on-off the lamp.wav,https://freesound.org/people/15GPanskaZacekSamuel/sounds/461804/,011 - Lighting_Appliances,11,['Turning'+ 'Office'+ 'Czech'+ 'Panska'+ 'CZ'+ 'Lamp'],15GPanskaZacekSamuel,http://creativecommons.org/publicdomain/zero/1.0/,Turning on the lamp.,12.7083,,9
452870,PullingLamp.WAV,https://freesound.org/people/jrsevers3/sounds/452870/,011 - Lighting_Appliances,11,['Lamp'+ 'Chord'+ 'Pulling'],jrsevers3,http://creativecommons.org/publicdomain/zero/1.0/,Turning a lamp on and off,9.83933,,6
143118,Fly_versus_Lamp.wav,https://freesound.org/people/1pjladd2/sounds/143118/,011 - Lighting_Appliances,11,['fly'+ 'hit'+ 'flying'+ 'lamp'+ 'wirr'+ 'buzz'+ 'buzzing'+ 'whirring'],1pjladd2,http://creativecommons.org/publicdomain/zero/1.0/,A fly is hitting the lamp.,29.52,,8
35016,Lamp_Clicks.aif,https://freesound.org/people/thereelfryboy/sounds/35016/,011 - Lighting_Appliances,11,['clicks'+ 'lamp'+ 'off'],thereelfryboy,http://creativecommons.org/licenses/sampling+/1.0/,A lamp being clicked on and off.,9.328,,0
511691,foco resonancia.wav,https://freesound.org/people/tatianafeudal/sounds/511691/,011 - Lighting_Appliances,11,['lightbulb'+ 'current'+ 'sound'+ 'design'],tatianafeudal,http://creativecommons.org/publicdomain/zero/1.0/,cool amplified resonance of lightbulbs in a classroom. perfect for sound design!,20.5259,,5
535590,incandescentbulb.wav,https://freesound.org/people/BabelFishTank/sounds/535590/,011 - Lighting_Appliances,11,['lightbulb'+ 'wire'+ 'electricity'+ 'light'+ 'wiring'+ 'jingle'+ 'resonant'+ 'thin'+ 'fade'+ 'fluorescent'+ 'conductive'+ 'bulb'],BabelFishTank,https://creativecommons.org/licenses/by/4.0/,An incandescent ( warm dim orange ) light bulb tapped hard with a finger so that the conductive metal wires shake and resonate the glass.. Lightbulb sounds,20.7673,,8
365096,Fluorescent Bulb Drop_Empty Room_02.wav,https://freesound.org/people/filmsndfx/sounds/365096/,011 - Lighting_Appliances,11,['lightbulb'+ 'fluorescent'+ 'drop'+ 'Explosion'],filmsndfx,http://creativecommons.org/publicdomain/zero/1.0/,Four foot long fluorescent lightbulb dropped from an eight foot ladder in a large empty room. Can be used for extra layering and impact for explosion.,7.09333,,6
365097,Fluorescent Bulb Drop_Empty Room.wav,https://freesound.org/people/filmsndfx/sounds/365097/,011 - Lighting_Appliances,11,['lightbulb'+ 'fluorescent'+ 'drop'+ 'Explosion'],filmsndfx,http://creativecommons.org/publicdomain/zero/1.0/,Four foot long fluorescent lightbulb dropped from an eight foot ladder in a large empty room. Can be used for extra layering and impact for explosion.,6.93333,,8
365095,Fluorescent Bulb Drop_Empty Room_03.wav,https://freesound.org/people/filmsndfx/sounds/365095/,011 - Lighting_Appliances,11,['lightbulb'+ 'fluorescent'+ 'drop'+ 'Explosion'],filmsndfx,http://creativecommons.org/publicdomain/zero/1.0/,Four foot long fluorescent lightbulb dropped from an eight foot ladder in a large empty room. Can be used for extra layering and impact for explosion.,6.46667,,7
