id,name,url,className,classID,tags,username,license,description,duration,geotags,fold
9886,WoodSaw1.wav,https://freesound.org/people/Pingel/sounds/9886/,014 - Tools,14,['carpenter'+ 'saw'+ 'wood'],Pingel,http://creativecommons.org/publicdomain/zero/1.0/,Sawing a piece of wood. Recorder with a Behringer ECM8000.,14.0629,,3
262004,Saw.aif,https://freesound.org/people/olliehahn12/sounds/262004/,014 - Tools,14,['Tools'+ 'Cutting'+ 'Saw'],olliehahn12,http://creativecommons.org/publicdomain/zero/1.0/,Saw,10.0,,0
516608,Chop Saw,https://freesound.org/people/jameswrowles/sounds/516608/,014 - Tools,14,['saw'+ 'chop-saw'+ 'workshop'+ 'tools'+ 'power-tools'],jameswrowles,http://creativecommons.org/publicdomain/zero/1.0/,Chop saw started then slicing through plywood,17.3068,,7
461733,04-2 Saw.wav,https://freesound.org/people/domiscz/sounds/461733/,014 - Tools,14,['Czech'+ 'CZ'+ 'Panska'+ 'saw'],domiscz,http://creativecommons.org/publicdomain/zero/1.0/,Saw,13.5056,,5
393490,"Screwdriver, Ratchet, C.wav",https://freesound.org/people/InspectorJ/sounds/393490/,014 - Tools,14,['Twisting'+ 'Tool'+ 'twisting'+ 'Screwdriver'+ 'screwdriver'+ 'ratchet'+ 'Ratchet'+ 'tool'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of a ratchet screwdriver being twisted without the screw attached. I originally recorded this for use in a musical theatre piece.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Screwdriver, Ratchet, C.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 23rd April 2017.

Note: Audio quality is always better when downloaded.",15.7354,,2
393491,"Screwdriver, Ratchet, B.wav",https://freesound.org/people/InspectorJ/sounds/393491/,014 - Tools,14,['Twisting'+ 'Tool'+ 'twisting'+ 'Screwdriver'+ 'screwdriver'+ 'ratchet'+ 'Ratchet'+ 'tool'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of a ratchet screwdriver being twisted without the screw attached. I originally recorded this for use in a musical theatre piece.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Screwdriver, Ratchet, B.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 23rd April 2017.

Note: Audio quality is always better when downloaded.",10.9886,,7
393492,"Screwdriver, Ratchet, A.wav",https://freesound.org/people/InspectorJ/sounds/393492/,014 - Tools,14,['Twisting'+ 'Tool'+ 'twisting'+ 'Screwdriver'+ 'screwdriver'+ 'ratchet'+ 'Ratchet'+ 'tool'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of a ratchet screwdriver being twisted without the screw attached. I originally recorded this for use in a musical theatre piece.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Screwdriver, Ratchet, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 23rd April 2017.

Note: Audio quality is always better when downloaded.",13.7815,,7
274916,ElectricScrewdriver4,https://freesound.org/people/theshaggyfreak/sounds/274916/,014 - Tools,14,['tools'+ 'electric'+ 'screwdriver'+ 'loop'],theshaggyfreak,https://creativecommons.org/licenses/by/4.0/,A recording of an electric screwdriver. The was recorded using a Rode NT2000. This sound is loop ready.,7.14964,,7
274918,ElectricScrewdriver2,https://freesound.org/people/theshaggyfreak/sounds/274918/,014 - Tools,14,['tools'+ 'electric'+ 'screwdriver'+ 'loop'],theshaggyfreak,https://creativecommons.org/licenses/by-nc/4.0/,A recording of an electric screwdriver. The was recorded using a Rode NT2000. This sound is loop ready.,5.39166,,8
534789,"Screwdriver, hand drill.wav",https://freesound.org/people/tosha73/sounds/534789/,014 - Tools,14,['building'+ 'screw'+ 'workers'+ 'builder'+ 'constructing'+ 'power'+ 'tool'+ 'twisting'+ 'screwdriver'+ 'carpenter'+ 'construction'+ 'drilling'+ 'drill'+ 'industrial'+ 'making'+ 'rotation'+ 'joiner'+ 'tools'+ 'hole'],tosha73,https://creativecommons.org/licenses/by/4.0/,Sound of a Screwdriver,73.5,,7
496528,Electric screwdriver.wav,https://freesound.org/people/tosha73/sounds/496528/,014 - Tools,14,['screw'+ 'Assembly'+ 'Electric'+ 'woodwork'+ 'twisting'+ 'screwing'+ 'screwdriver'+ 'self-tapping'+ 'bolt'+ 'mechanic'+ 'rotation'+ 'joiner'+ 'carpentry'],tosha73,http://creativecommons.org/publicdomain/zero/1.0/,Sound of real Electric screwdriver,9.33379,,8
346004,electric screwdriver_ST.WAV,https://freesound.org/people/wilhelmsqueek/sounds/346004/,014 - Tools,14,['robotic'+ 'robot'+ 'screwdriver'+ 'machine'+ 'machinery'+ 'drill'+ 'mechanical'+ 'tools'],wilhelmsqueek,http://creativecommons.org/licenses/by/3.0/,electric screwdriver various speeds,134.157,,7
649320,Screwdriver_electric 011.wav,https://freesound.org/people/snapssound/sounds/649320/,014 - Tools,14,['Electric'+ 'Oscillation'+ 'Screwdriver'+ 'Fast'+ 'PowerTool'+ 'Buzz'],snapssound,http://creativecommons.org/publicdomain/zero/1.0/,Skil Electric screwdriver.,5.8714,41.747295 -88.30284,5
649299,Screwdriver_electric 009.wav,https://freesound.org/people/snapssound/sounds/649299/,014 - Tools,14,['Powertool'+ 'Tech'+ 'electric'+ 'Oscillation'+ 'screwdriver'],snapssound,http://creativecommons.org/publicdomain/zero/1.0/,Skil Electric screwdriver.,7.08652,41.747295 -88.30284,1
