name,url,uuid,tags,username,license,description,duration,geotags
Velcro,https://freesound.org/people/andersmmg/sounds/538440/,2b5e54c6-b8bb-4048-abb9-00851e7cbff3,['sound'+ 'foley'+ 'interaction'+ 'sfx'+ 'fx'+ 'object'+ 'effect'+ 'rip'+ 'sound-effect'+ 'velcro'+ 'click'+ 'soundeffect'],andersmmg,https://creativecommons.org/licenses/by/4.0/,A velcro wallet ripping and rubbing on itself,20.3143,
Velcro,https://freesound.org/people/CheChoDj/sounds/609354/,96c34715-4fa0-4b3d-8941-916f8ba5e907,['ripped'+ 'rip'+ 'ripping'+ 'velcro'],CheChoDj,https://creativecommons.org/licenses/by/4.0/,Velcro strap being  pulled off,14.375,
Velcro,https://freesound.org/people/mike_kim2724/sounds/219296/,5f6643b0-e363-4da2-8061-6f53e9fe543e,['velcro'+ 'crystalmic'+ 'ZoomH4N'+ 'Contactmic'],mike_kim2724,http://creativecommons.org/licenses/by/3.0/,peeling velcro recorded by homemade contact mic,6.88933,
velcro.wav,https://freesound.org/people/plucinskicasey/sounds/516979/,0eae9553-b239-4e8c-8e95-3b2e2f90539c,['sound'+ 'noise'+ 'velcro'],plucinskicasey,http://creativecommons.org/publicdomain/zero/1.0/,velcro noise,20.6588,
Velcro.aif,https://freesound.org/people/JasonElrod/sounds/85481/,c5ef9b98-ed83-4313-a599-a8539540d7be,['off'+ 'pull'+ 'put'+ 'rip'+ 'tear'+ 'velcro'],JasonElrod,http://creativecommons.org/licenses/by/3.0/,Velcro Sounds,21.4167,
Velcro.wav,https://freesound.org/people/tcowboy/sounds/391514/,174535ce-2079-4f6d-88d0-104083052945,['Anhembi-Morumbi'+ 'Som-de-Velcro'+ 'Velcro-Sound'+ 'Velcro'],tcowboy,http://creativecommons.org/publicdomain/zero/1.0/,Velcro Sound,43.7719,
Velcro,https://freesound.org/people/SmirnoffLulo/sounds/585867/,f646a3e1-4d55-4459-9c49-980cb6770fc5,['textil'+ 'textura'+ 'velcro'+ 'weave'+ 'texture'],SmirnoffLulo,http://creativecommons.org/publicdomain/zero/1.0/,"Despegar y pegar un velcro [Stick and peel off a velcro]
The sound was recorded with a mobile phone and edited with reaper",5.42388,
Velcro,https://freesound.org/people/dylanperitz/sounds/444182/,3d430eb4-52af-4f6e-b8c6-15f8b809bcaf,['tear'+ 'peeling'+ 'rip'+ 'velcro'],dylanperitz,http://creativecommons.org/publicdomain/zero/1.0/,Peeling velcro from my sandal a couple times. Recorded with a condenser mic.,14.968,
Drawer silverware forks and spoons.wav,https://freesound.org/people/rar2k/sounds/513572/,8e970e53-2233-4ae1-bc2a-38954559a2a6,['fork'+ 'drawer'+ 'metal'+ 'cutlery'+ 'silverware'+ 'spoons'+ 'Drawer'+ 'spoon'+ 'forks'+ 'knife'+ 'kitchen'],rar2k,http://creativecommons.org/licenses/by/3.0/,Drawer silverware forks and spoons,49.7,
Cassidy_Landis_003_Looking Through Silverware.wav,https://freesound.org/people/cshark11/sounds/619990/,6f00b7b9-028b-44c9-a9ad-7a2ca4b19e0f,['clanking'+ 'looking-through-silverware'+ 'silverware'],cshark11,https://creativecommons.org/licenses/by-nc/4.0/,Looking through silverware.,6.84017,
SilverWear.wav,https://freesound.org/people/jfajner/sounds/70931/,4401ad22-ac01-419a-9d5b-c4335bc8a606,['fork'+ 'knife'+ 'silverware'+ 'spoon'],jfajner,http://creativecommons.org/publicdomain/zero/1.0/,The clinking and clanking of silverware.,16.4862,
07-CubiertosEnUnPlato.wav,https://freesound.org/people/darkiron98/sounds/446329/,ab81be41-3e7b-44c4-9a94-a7768a20b54b,['dish'+ 'table'+ 'silverware'],darkiron98,https://creativecommons.org/licenses/by/4.0/,silverware over a dish,6.8624,
Fork_Knives_Spoons.wav,https://freesound.org/people/NinjaSharkStudios/sounds/646308/,a957a552-70c4-4f50-8fa5-8e4455a820eb,['dishes'+ 'cutlery'+ 'silverware'+ 'metallic'+ 'spoons'+ 'utensils'+ 'knives'+ 'forks'+ 'shaking'+ 'knife'+ 'kitchen'],NinjaSharkStudios,http://creativecommons.org/publicdomain/zero/1.0/,Tossing and shaking silverware.,10.9153,
Silverware.WAV,https://freesound.org/people/dhalls3737/sounds/650755/,6c0ff81c-e944-4eb3-9084-e14aa805a608,['sound'+ 'effect'+ 'sfx'+ 'project'+ 'fx'+ 'headphones'],dhalls3737,http://creativecommons.org/publicdomain/zero/1.0/,The sound of plates and silverware being used.,23.9093,
silverware.wav,https://freesound.org/people/Anthousai/sounds/337232/,e4ab0a5a-8af1-4f9b-a6cc-0a43b4c161ee,['fork'+ 'clank'+ 'rustle'+ 'metal'+ 'silverware'+ 'metallic'+ 'spoon'+ 'clang'+ 'cling'+ 'jingle'+ 'clink'+ 'knife'],Anthousai,http://creativecommons.org/publicdomain/zero/1.0/,"Putting away silverware.

Recorded with a Tascam DR-40.",39.9993,
Cutlery Silverware,https://freesound.org/people/dersuperanton/sounds/435847/,335b795b-3dae-48ec-be66-dd51662cae32,['fork'+ 'steel'+ 'knifes'+ 'tupperware'+ 'blade'+ 'metal'+ 'cutlery'+ 'silverware'+ 'spoon'+ 'cradle'+ 'knive'+ 'flatware'+ 'knife'],dersuperanton,http://creativecommons.org/licenses/by/3.0/,The sound of cutlery.,12.3873,
"Silverware drawer, open, grab silverware, close.wav",https://freesound.org/people/SpliceSound/sounds/218336/,959a0f68-eaf6-4a5f-b187-606cea35552e,['rummage'+ 'silverware'+ 'drawer'+ 'shake'+ 'close'+ 'grab'+ 'open'],SpliceSound,http://creativecommons.org/publicdomain/zero/1.0/,opening and closing a drawer with silverware sounds,12.16,
Silverware_1-2.aif,https://freesound.org/people/lucaslara/sounds/154470/,d72deb19-81ee-4b9a-b303-1e135b3ba00d,['forks'+ 'knives'+ 'spoon'+ 'silverware'+ 'fumble'],lucaslara,http://creativecommons.org/publicdomain/zero/1.0/,Lots of silverware being moved around in the kitchen drawer,6.46479,
opening silverware drawer.WAV,https://freesound.org/people/taya_yelton/sounds/462309/,0b8b5512-1375-427d-8da3-a413c32c58cf,['jangle'+ 'cutlery'+ 'silverware'+ 'drawer'],taya_yelton,http://creativecommons.org/publicdomain/zero/1.0/,Opening silverware drawer and moving them around.,19.2406,
Bag of cans.wav,https://freesound.org/people/bdunis4/sounds/271452/,65dadda0-eb0d-4312-bf01-58a335651a81,['aluminium'+ 'aluminum'+ 'plastic'+ 'bag'+ 'Cans'+ 'recycle'+ 'can'],bdunis4,http://creativecommons.org/publicdomain/zero/1.0/,Me picking up a plastic bag of recycled cans,18.0847,
Metal cans - clinking.wav,https://freesound.org/people/jodybruchon/sounds/433890/,27320e46-5798-4d40-9e62-80e0c833ac05,['foley'+ 'clanking'+ 'clank'+ 'hit'+ 'aluminum'+ 'bin'+ 'metal'+ 'clang'+ 'metallic'+ 'percussion'+ 'tin'+ 'can'+ 'clatter'+ 'clinking'+ 'clink'+ 'cans'],jodybruchon,http://creativecommons.org/publicdomain/zero/1.0/,Metal cans being thrown into a plastic recycle bin.,65.3378,
Crushing cans.WAV,https://freesound.org/people/Lian3/sounds/595618/,9a985881-294a-4ada-9116-0cb3dd482139,['OWI'+ 'Cans'+ 'Stepping'],Lian3,http://creativecommons.org/publicdomain/zero/1.0/,I used a ZoomH6 To record cans being stepped on,52.016,
Aluminium cans drum,https://freesound.org/people/cusconauta/sounds/244255/,45c46d27-46a0-4d07-918b-215276c43a9d,['hit'+ 'percussion'+ 'aluminium'+ 'drum'+ 'cans'],cusconauta,http://creativecommons.org/licenses/by/3.0/,"This is short demo of my new virtual instrument made from aluminium cans.
Recorded with a contact mic.",13.3333,
soda cans in fridge.wav,https://freesound.org/people/sidequesting/sounds/558935/,1a47550b-819b-48b1-a6eb-993f1279c926,['cans'+ 'can'+ 'soda'],sidequesting,http://creativecommons.org/publicdomain/zero/1.0/,"My handling soda cans in a fridge - picking up and setting down, pushing aside, bumping each other.",157.635,
Empty soda cans,https://freesound.org/people/jmayoff/sounds/253339/,1779898c-a7ff-4e02-b33f-c7c7add80535,['sprite'+ 'coke'+ 'pop'+ 'tin'+ '7-up'+ 'can'+ 'soda'+ 'cans'],jmayoff,http://creativecommons.org/publicdomain/zero/1.0/,Soda cans being moved around and jostled and picked up and placed on a kitchen counter,26.7227,
Aluminum Cans.wav,https://freesound.org/people/kev_durr/sounds/383226/,07ba2021-71e2-4691-9e7a-d9305b1bf3c8,['rustling'+ 'Aluminum'+ 'recycling'+ 'bag'+ 'Tin'+ 'Cans'+ 'trash'],kev_durr,http://creativecommons.org/publicdomain/zero/1.0/,"This is the sound of aluminum cans being tossed and rustled in a plastic bag.

Credit Weave of K if using this recording.

Enjoy.",24.3269,
empty metal cans.wav,https://freesound.org/people/alice234/sounds/528086/,5fc5be40-93c1-48cf-9ed1-2d33109a3994,['sound-design'+ 'scrap'+ 'noise'+ 'metal'+ 'cans'],alice234,https://creativecommons.org/licenses/by-nc/4.0/,A few empty coke cans hiting each other and scraping against concrete floor. Like someone is going through garbage or metal rubble.,37.1055,
Spray Can Shake.MP3,https://freesound.org/people/Percy%20Duke/sounds/23445/,5174a283-4bda-453a-a6ca-d467992e878a,['aerosol'+ 'art'+ 'can'+ 'can-shake'+ 'cans'+ 'design'+ 'graffiti'+ 'paint'+ 'plastic'+ 'rattle'+ 'shaking'+ 'spray-can'+ 'spray-paint'+ 'top'],Percy Duke,http://creativecommons.org/licenses/by/3.0/,Can of spray paint is shaken in various ways to produce a rattling sound effect.,18.6917,
