name,url,uuid,tags,username,license,description,duration,geotags
Gargling 004.wav,https://freesound.org/people/frenkfurth/sounds/650919/,17c7fde3-27ea-4cb3-a868-629ad1e5bafe,['general-noise'+ 'Holland'+ 'field-recoding'+ 'Gargling'+ 'morning'+ 'early'+ 'calm'+ 'embankment'+ 'waterfront'+ 'July'+ 'haven'],frenkfurth,http://creativecommons.org/publicdomain/zero/1.0/,Just my garglings in the morning or evning or ?,8.93258,
Gargling 001.wav,https://freesound.org/people/frenkfurth/sounds/650534/,a47939a5-d3ca-40e6-bbce-7940c69154d9,['bubbly'+ 'underwater'+ 'potion'+ 'carbonated'+ 'toothpaste'+ 'bubbling'+ 'gargling'+ 'fizzy'+ 'water'+ 'boiling'+ 'chemical'+ 'bubbles'+ 'acid'+ 'bubble'],frenkfurth,http://creativecommons.org/publicdomain/zero/1.0/,Garling tooth paste,6.98508,46.5667930533 15.6445239682
05_Gargling.wav,https://freesound.org/people/15GPanskaSupsakPatrik/sounds/461217/,dc56694d-3c87-44dd-ba88-55a0bc3a2555,['Gargle'+ 'Czech'+ 'Gargling'+ 'CZ'+ 'Hygiene'+ 'Mouth'+ 'Panska'],15GPanskaSupsakPatrik,http://creativecommons.org/publicdomain/zero/1.0/,A person gargling,10.7917,
Gargles,https://freesound.org/people/Bronxio/sounds/545723/,c672de97-193e-41d6-b4ae-95279c5976f1,['water'+ 'gargles'+ 'gargle'+ 'Gargling'+ 'voiceover'],Bronxio,http://creativecommons.org/publicdomain/zero/1.0/,"Several gargles I did before recording a voiceover. As usual, I uploaded them in case is useful for anyone.",27.4491,
Gargling a Full Mouth of Water,https://freesound.org/people/150118NicoleKalamer/sounds/325789/,599d99e2-40ca-4423-94a2-bb527aa85526,['bubbly'+ 'gargle'+ 'OWI'+ 'liquid'+ 'bubbling'+ 'gargling'+ 'water'+ 'boiling'+ 'bubbles'+ 'bubble'+ 'gurgle'],150118NicoleKalamer,http://creativecommons.org/licenses/by-nc/3.0/,Gargling water in  my  mouth,12.2714,
Gargling Underwater.aif,https://freesound.org/people/ftpalad/sounds/119915/,5ba36a72-a267-46e2-a587-8eae4a3a7e3f,['air'+ 'bubbles'+ 'drowning'+ 'gargling'+ 'gasping'+ 'head'+ 'mouth'+ 'person'+ 'underwater'+ 'water'],ftpalad,http://creativecommons.org/publicdomain/zero/1.0/,Person gargling underwater,6.87352,
Gargling water.wav,https://freesound.org/people/johnnytal/sounds/100880/,d4329fc9-ed07-459b-8e7f-d3b6dfc36fe7,['gargle'+ 'gargling'+ 'mouth'+ 'swallow'+ 'swallowing'+ 'water'],johnnytal,http://creativecommons.org/publicdomain/zero/1.0/,Recording of me gargling some water and then swallowing them,8.581,
Gargling.wav,https://freesound.org/people/tiptoe84/sounds/155917/,2b360da7-dc4d-4a14-bcae-08a46f673185,['gargling'+ 'tooth'+ 'dentist'+ 'UPF-CS12'+ 'clean'+ 'buccal'],tiptoe84,http://creativecommons.org/publicdomain/zero/1.0/,Gargling with water. Sound Recorded using a Zoom H2. Audacity software used by normalize and introduce fade-in/fade-out in the sound.,11.0912,
Gargling.wav,https://freesound.org/people/CharleneZ/sounds/326346/,ffb838bc-3e81-4b23-95a9-fbf77b9a0b77,['mouth-wash'+ 'gargle'+ 'swish'+ 'OWI'+ 'spit'+ 'liquid'+ 'gargling'+ 'swishing'+ 'dentist'+ 'clean'+ 'teeth'],CharleneZ,http://creativecommons.org/licenses/by-nc/3.0/,"Recording of a female gargling and swishing mouth wash.
Recorder: TASCAM DR-40
WAV 24 bit
Stereo
Sample Rate: 48000Hz",11.934,
Gargling3.wav,https://freesound.org/people/tiptoe84/sounds/155916/,b9475c2f-f4f9-45cb-970b-2013912ac251,['gargling'+ 'tooth'+ 'dentist'+ 'UPF-CS12'+ 'clean'+ 'buccal'],tiptoe84,http://creativecommons.org/publicdomain/zero/1.0/,Gargling with water. Sound Recorded using a Zoom H2. Audacity software used by normalize and introduce fade-in/fade-out in the sound.,9.99431,
PersonGargling.wav,https://freesound.org/people/tiptoe84/sounds/155918/,150929ca-8f4c-4e41-b2e3-0b1671742850,['gargling'+ 'tooth'+ 'water'+ 'dentist'+ 'UPF-CS12'+ 'clean'+ 'buccal'],tiptoe84,http://creativecommons.org/publicdomain/zero/1.0/,Gargling with water. Sound Recorded using a Zoom H2. Audacity software used by normalize and introduce fade-in/fade-out in the sound.,31.6768,
male hiccup,https://freesound.org/people/lipalearning/sounds/428635/,50fe96ff-9c1e-4310-956b-e7c3445cec73,['male'+ 'drunk'+ 'vocal'+ 'hiccup'+ 'mouth'+ 'human'+ 'voice'+ 'man'],lipalearning,http://creativecommons.org/publicdomain/zero/1.0/,male fake hiccups,19.8018,
marvin_hiccup_01.flac,https://freesound.org/people/wjoojoo/sounds/240824/,c6c805dc-0321-4304-b3c3-e7e50e5ba46f,['boy'+ 'infant'+ 'newborn'+ 'hiccup'+ 'child'+ 'baby'],wjoojoo,https://creativecommons.org/licenses/by/4.0/,Baby Marvin hiccuping,53.1474,
04880 male hiccups and choke.wav,https://freesound.org/people/Robinhood76/sounds/220423/,a6d13cd0-df20-4d65-a6d2-1e365c1018cf,['male'+ 'choke'+ 'hiccup'+ 'mouth'+ 'human'+ 'voice'+ 'man'],Robinhood76,https://creativecommons.org/licenses/by-nc/4.0/,male hiccups - strong and choky,5.07751,
Hiccups.wav,https://freesound.org/people/Lauren_Wilson/sounds/445086/,98a06942-7f42-42ca-9a1b-ecbd783702d1,['OWI'+ 'Hiccups'+ 'Echo'+ 'Mouth'+ 'Irritation'+ 'Throat'+ 'Annoying'+ 'Loud'],Lauren_Wilson,http://creativecommons.org/licenses/by/3.0/,Recorded using a Zoom H6. Sound made by imitating annoying hiccups.,13.0,-26.17 27.92
Female Hiccups,https://freesound.org/people/RavenWolfProds/sounds/547223/,b8c15687-ef29-4c2b-ba20-e134fe21d2db,['functions'+ 'hiccups'+ 'swallows'+ 'throats'+ 'bodily'+ 'diaphragm'+ 'squeaks'],RavenWolfProds,http://creativecommons.org/publicdomain/zero/1.0/,I was recording dialogue in my sound booth when I got the hiccups. These are recorded with a large condenser microphone (Neumann U87 equivalent).,18.2872,
hiccups.wav,https://freesound.org/people/UncleSigmund/sounds/38615/,bf76fe26-34a9-4ef9-95d7-41889e06b0bf,['hiccups'],UncleSigmund,http://creativecommons.org/publicdomain/zero/1.0/,"hic·cup      /ˈhɪkʌp, -əp/[hik-uhp, -uhp]noun, verb, -cuped or -cupped, -cup·ing or -cup·ping.
–noun
1.	a quick, involuntary inhalation that follows a spasm of the diaphragm and is suddenly checked by closure of the glottis, producing a short, relatively sharp sound.",28.0,
My Hungry Stomach's Hungriest Sounds,https://freesound.org/people/bbonaparte1993/sounds/455542/,e480bc60-2c42-40d2-9917-9bbb089aafd3,['sound'+ 'starving'+ 'females'+ 'humans'+ 'hungry'+ 'recording'+ 'soundeffect'+ 'stomach'+ 'sounds'+ 'growling'+ 'rumbling'+ 'grumbles'+ 'moan'+ 'growl'+ 'rumbles'+ 'roars'+ 'belly'+ 'growls'+ 'grumble'+ 'rumble'+ 'moaning'+ 'borborygmus'+ 'moans'+ 'roaring'+ 'grumbling'+ 'roar'+ 'tummy'+ 'borborygmi'+ 'starvation'],bbonaparte1993,http://creativecommons.org/publicdomain/zero/1.0/,"My first sound recording for my new sound album. My stomach is feeling all grumbly! It continuously seems like it hungrily and sometimes angrily rumbles like a monster, because it is very empty, and I had no food for over 50 hours. And I had to wait a little while longer to eat something.",216.528,
My Starving Stomach Moans,https://freesound.org/people/bbonaparte1993/sounds/455562/,2617e2ab-7094-410c-b992-1ad271d83773,['growling'+ 'humans'+ 'rumbling'+ 'soundeffect'+ 'stomach'+ 'sounds'+ 'grumbles'+ 'moan'+ 'growl'+ 'rumbles'+ 'roars'+ 'belly'+ 'growls'+ 'starving'+ 'females'+ 'grumble'+ 'rumble'+ 'moaning'+ 'borborygmus'+ 'moans'+ 'roaring'+ 'sound'+ 'grumbling'+ 'roar'+ 'hungry'+ 'recording'+ 'tummy'+ 'borborygmi'+ 'starvation'],bbonaparte1993,http://creativecommons.org/publicdomain/zero/1.0/,"Now I spent 230 hours without food, and I was resting, caressing my stomach this whole time, and I forgot to mention I was in my same clothes: my bathing bikini suit with my high-heeled multistrapped sandals; this entire time. My stomach can't wait any longer. It needs to be fed now! Ooooooooooooouuuuugh!!!",18.9478,
The Deepest & Heaviest Grumbly Hunger Growls & Moans of My Empty Stomach,https://freesound.org/people/bbonaparte1993/sounds/455554/,0a5b6b2e-ae22-44fd-82e7-58b613a74e2f,['growling'+ 'humans'+ 'rumbling'+ 'soundeffect'+ 'stomach'+ 'sounds'+ 'grumbles'+ 'moan'+ 'growl'+ 'rumbles'+ 'roars'+ 'belly'+ 'growls'+ 'starving'+ 'females'+ 'grumble'+ 'rumble'+ 'moaning'+ 'borborygmus'+ 'moans'+ 'roaring'+ 'sound'+ 'grumbling'+ 'roar'+ 'hungry'+ 'recording'+ 'tummy'+ 'borborygmi'+ 'starvation'],bbonaparte1993,http://creativecommons.org/publicdomain/zero/1.0/,"Oooooooooouuuuuuuuuugggh! My stomach...so...hungry...! Need...food...! So...starving! My stomach is even hungrier than before, and I tried to calm my stomach down, but it wouldn't stop making those monstrous moans. Oooooooooohhhh!!!",21.9961,
"Low Stomach Moans, Roars, & Grumbles and Hunger Growls & Gurgles of My Empty Stomach",https://freesound.org/people/bbonaparte1993/sounds/455558/,f6b9cced-e0c7-45ac-8055-0522442a5b82,['growling'+ 'humans'+ 'rumbling'+ 'soundeffect'+ 'stomach'+ 'sounds'+ 'grumbles'+ 'moan'+ 'growl'+ 'rumbles'+ 'roars'+ 'belly'+ 'growls'+ 'starving'+ 'females'+ 'grumble'+ 'rumble'+ 'moaning'+ 'borborygmus'+ 'moans'+ 'roaring'+ 'sound'+ 'grumbling'+ 'roar'+ 'hungry'+ 'recording'+ 'tummy'+ 'borborygmi'+ 'starvation'],bbonaparte1993,http://creativecommons.org/publicdomain/zero/1.0/,Now I waited 220 hours without food. And my stomach is getting even angrier than ever before! Ooooooh! I'm so hungry!!!,282.887,
"My Hungry, Grumbling Stomach's Long, Deepest, and Lowest-Pitched Hunger Growl",https://freesound.org/people/bbonaparte1993/sounds/455552/,9ff6ccfd-0101-45de-a4a8-84f398cb8837,['growling'+ 'humans'+ 'rumbling'+ 'soundeffect'+ 'stomach'+ 'sounds'+ 'grumbles'+ 'moan'+ 'growl'+ 'rumbles'+ 'roars'+ 'belly'+ 'growls'+ 'starving'+ 'females'+ 'grumble'+ 'rumble'+ 'moaning'+ 'borborygmus'+ 'moans'+ 'roaring'+ 'sound'+ 'grumbling'+ 'roar'+ 'hungry'+ 'recording'+ 'tummy'+ 'borborygmi'+ 'starvation'],bbonaparte1993,http://creativecommons.org/publicdomain/zero/1.0/,My stomach is getting more hungrier just after 35 hours now. Ooough!,18.042,
The Famished Bubbling Roars of My Grumbling Stomach,https://freesound.org/people/bbonaparte1993/sounds/455551/,d6efc847-ad60-47fd-a9b2-4b8c32c525be,['growling'+ 'humans'+ 'rumbling'+ 'soundeffect'+ 'stomach'+ 'sounds'+ 'grumbles'+ 'moan'+ 'growl'+ 'rumbles'+ 'roars'+ 'belly'+ 'growls'+ 'starving'+ 'females'+ 'grumble'+ 'rumble'+ 'moaning'+ 'borborygmus'+ 'moans'+ 'roaring'+ 'sound'+ 'grumbling'+ 'roar'+ 'hungry'+ 'recording'+ 'tummy'+ 'borborygmi'+ 'starvation'],bbonaparte1993,http://creativecommons.org/publicdomain/zero/1.0/,"Oooooooouggh!! My stomach is now getting more hungrier than ever, and even angrier. It has been 82 hours without food. I need to eat something, but now just now.",10.7996,
My Stomach's Low Hunger Growls,https://freesound.org/people/bbonaparte1993/sounds/455560/,7aa675c3-2aee-4207-982e-8501bf8629e8,['growling'+ 'humans'+ 'rumbling'+ 'soundeffect'+ 'stomach'+ 'sounds'+ 'grumbles'+ 'moan'+ 'growl'+ 'rumbles'+ 'roars'+ 'belly'+ 'growls'+ 'starving'+ 'females'+ 'grumble'+ 'rumble'+ 'moaning'+ 'borborygmus'+ 'moans'+ 'roaring'+ 'sound'+ 'grumbling'+ 'roar'+ 'hungry'+ 'recording'+ 'tummy'+ 'borborygmi'+ 'starvation'],bbonaparte1993,http://creativecommons.org/publicdomain/zero/1.0/,"Oooooooooooooooouuuugh! Uuuuuugggggh! My stomach is somehow measuring time on how long I waited to eat, and it has been 244 hours without any food or meals! It won't leave me alone because it is very hungry, and not only it was angrily and hungrily growling, but it was also telling me, ""Grrrrr!!! Feed me! Feeeeeeed me!!! Brrrrrrrrrrgloooooooooooooooormmmmmmmmmmmmmmmm!!!!!!!"" And I decided to wait some more.",22.1596,
Intensive Hunger Moans & Deep-Pitched Grumbles of My Stomach,https://freesound.org/people/bbonaparte1993/sounds/455557/,031880ac-ef1d-4589-b60c-fe5e42893d6f,['growling'+ 'humans'+ 'rumbling'+ 'soundeffect'+ 'stomach'+ 'sounds'+ 'grumbles'+ 'moan'+ 'growl'+ 'rumbles'+ 'roars'+ 'belly'+ 'growls'+ 'starving'+ 'females'+ 'grumble'+ 'rumble'+ 'moaning'+ 'borborygmus'+ 'moans'+ 'roaring'+ 'sound'+ 'grumbling'+ 'roar'+ 'hungry'+ 'recording'+ 'tummy'+ 'borborygmi'+ 'starvation'],bbonaparte1993,http://creativecommons.org/publicdomain/zero/1.0/,"Ooooooouuuuugh!!! My stomach is now becoming monstrous, and more intensive because I was now waiting for 225 hours to eat, and I'm feeling even more hungrier than I already am!",99.3261,
My Stomach Grumbles,https://freesound.org/people/bbonaparte1993/sounds/455550/,28511cd4-3599-407e-ac20-367e1d65a639,['growling'+ 'humans'+ 'rumbling'+ 'soundeffect'+ 'stomach'+ 'sounds'+ 'grumbles'+ 'moan'+ 'growl'+ 'rumbles'+ 'roars'+ 'belly'+ 'growls'+ 'starving'+ 'females'+ 'grumble'+ 'rumble'+ 'moaning'+ 'borborygmus'+ 'moans'+ 'roaring'+ 'sound'+ 'grumbling'+ 'roar'+ 'hungry'+ 'recording'+ 'tummy'+ 'borborygmi'+ 'starvation'],bbonaparte1993,http://creativecommons.org/publicdomain/zero/1.0/,"I'm really hungry! Oooooh! Another boring 58 hours! Oh, dear!!!",38.2983,
My Tummy's Intensive Moans & Hunger Rumbles,https://freesound.org/people/bbonaparte1993/sounds/455556/,6798c734-2729-43e9-b008-491ee15e4b5f,['growling'+ 'humans'+ 'rumbling'+ 'soundeffect'+ 'stomach'+ 'sounds'+ 'grumbles'+ 'moan'+ 'growl'+ 'rumbles'+ 'roars'+ 'belly'+ 'growls'+ 'starving'+ 'females'+ 'grumble'+ 'rumble'+ 'moaning'+ 'borborygmus'+ 'moans'+ 'roaring'+ 'sound'+ 'grumbling'+ 'roar'+ 'hungry'+ 'recording'+ 'tummy'+ 'borborygmi'+ 'starvation'],bbonaparte1993,http://creativecommons.org/publicdomain/zero/1.0/,My stomach waited for 126 hours now. Now it is acting like a wild monstrous beast in a cave. Oooooooooooooooooooooooough! I don't feel like myself anymore! So hungry...! Ugggggh! Ooooooooooouuuuuugh! Ohhhhh!,94.6804,
Hungry As a Bear,https://freesound.org/people/bbonaparte1993/sounds/455549/,62d638af-7186-4a6b-ab10-01dfc0de3a2b,['growling'+ 'humans'+ 'rumbling'+ 'soundeffect'+ 'stomach'+ 'sounds'+ 'grumbles'+ 'moan'+ 'growl'+ 'rumbles'+ 'roars'+ 'belly'+ 'growls'+ 'starving'+ 'females'+ 'grumble'+ 'rumble'+ 'moaning'+ 'borborygmus'+ 'moans'+ 'roaring'+ 'sound'+ 'grumbling'+ 'roar'+ 'hungry'+ 'recording'+ 'tummy'+ 'borborygmi'+ 'starvation'],bbonaparte1993,http://creativecommons.org/publicdomain/zero/1.0/,I'm so starving! Ooooooooooooooooooouuuuuuugh! My stomach! It's rumbling like a bear! It's been 120 hours now. It's getting intenser and intenser!,40.3854,
My Stomach's Angriest Message of Hunger,https://freesound.org/people/bbonaparte1993/sounds/455563/,9c8b0ade-4e05-4c5e-9a2a-be864efd12dd,['growling'+ 'humans'+ 'rumbling'+ 'soundeffect'+ 'stomach'+ 'sounds'+ 'grumbles'+ 'moan'+ 'growl'+ 'rumbles'+ 'roars'+ 'belly'+ 'growls'+ 'starving'+ 'females'+ 'grumble'+ 'rumble'+ 'moaning'+ 'borborygmus'+ 'moans'+ 'roaring'+ 'sound'+ 'grumbling'+ 'roar'+ 'hungry'+ 'recording'+ 'tummy'+ 'borborygmi'+ 'starvation'],bbonaparte1993,http://creativecommons.org/publicdomain/zero/1.0/,"Now my belly is trying to angrily tell me that we have been waiting for hours for food, this means about 212 hours without any food. Oh, dear! What do I do now?",6.40209,
HungryStomach.wav,https://freesound.org/people/150112/sounds/324740/,2808b58a-e6b0-433b-b87a-ace57fa261c3,['Growling'+ 'Stomach'+ 'acid-reflex'+ 'Burst'+ 'OWI'+ 'Rumbling'+ 'Gurgling'+ 'Bubbles'+ 'popping'],150112,http://creativecommons.org/licenses/by-nc/3.0/,"Recorded on a TASCAM ZOOM H4n with XY capsule set to 90°. Close perspective MONO recording.

Stomach growling, wanting food.",5.60219,
My Stomach's Biggest & Longest Hunger Sounds Ever,https://freesound.org/people/bbonaparte1993/sounds/455565/,38c4c10b-7231-4af3-abfc-205f7a388da3,['growling'+ 'humans'+ 'rumbling'+ 'soundeffect'+ 'stomach'+ 'sounds'+ 'grumbles'+ 'moan'+ 'growl'+ 'rumbles'+ 'roars'+ 'belly'+ 'growls'+ 'starving'+ 'females'+ 'grumble'+ 'rumble'+ 'moaning'+ 'borborygmus'+ 'moans'+ 'roaring'+ 'sound'+ 'grumbling'+ 'roar'+ 'hungry'+ 'recording'+ 'tummy'+ 'borborygmi'+ 'starvation'],bbonaparte1993,http://creativecommons.org/publicdomain/zero/1.0/,"Oooooooouuuuuuuuggggghhh!!! 250 hours...and my belly is still waiting to be fed. I don't know what else to do, but to keep waiting since I love my own hunger growls all this time! It was making the biggest, the longest hunger sounds ever! It was trying to tell me something---something that involves it needs to be fed right now, but I decided to wait a little longer more.",37.0413,
