name,url,uuid,tags,username,license,description,duration,geotags
hammer v2.wav,https://freesound.org/people/blukotek/sounds/337815/,77c67fef-cef1-4b7c-9b77-4c6f7ba8da4a,['tools'+ 'nails'+ 'wood'+ 'board'+ 'hammer'+ 'hammering'],blukotek,http://creativecommons.org/publicdomain/zero/1.0/,"driving nails

Other places 
Recorder: ZOOM H2 / other portable device 
Software: Pro Tools / Audacity / Ocenaudio

Your comments are greatly appreciated
Cheers, Piotr Zaczek",5.97333,
sing 1.aif,https://freesound.org/people/Rgoldkind/sounds/271640/,502b3298-9111-4542-98bc-28a5f17d77b3,['shady'+ 'macabre'+ 'saw'+ 'horror'+ 'phantasm'+ 'atoms'+ 'wierd'+ 'sing'+ 'Saw'+ 'musical'],Rgoldkind,http://creativecommons.org/publicdomain/zero/1.0/,Musical Saw,8.0,
"Chainsaw, Moderately Distant, A.wav",https://freesound.org/people/InspectorJ/sounds/418042/,509e7f2e-cc2f-4a9f-a84e-0c904c88863f,['saw'+ 'tree'+ 'chainsaw'+ 'distant'+ 'Chainsaw'+ 'Tree'+ 'Distant'+ 'Saw'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Audio of a large tree branch being sawed with a chainsaw near the University of Surrey lake. I have reduced frequencies below 100Hz due to wind interference. The recorder was approximately 20 meters from the chainsaw.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Chainsaw, Moderately Distant, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""Zoom H6 (XY) recorder"" on 9th February 2018.

Note: Audio quality is always better when downloaded.",42.5401,51.2430589449 -0.586915612221
WoodSaw1.wav,https://freesound.org/people/Pingel/sounds/9886/,bcdbf21e-28e7-41f6-8a09-71bd90e8861c,['carpenter'+ 'saw'+ 'wood'],Pingel,http://creativecommons.org/publicdomain/zero/1.0/,Sawing a piece of wood. Recorder with a Behringer ECM8000.,14.0629,
WoodSaw2.wav,https://freesound.org/people/Pingel/sounds/9887/,e93361a5-ba64-45d6-b3b4-d6e33940851b,['carpenter'+ 'saw'+ 'wood'],Pingel,http://creativecommons.org/publicdomain/zero/1.0/,Sawing a piece of wood. Recorder with a Behringer ECM8000.,33.5693,
Helicopter Saw.wav,https://freesound.org/people/Blackie666/sounds/85091/,eefe5da7-46bb-4bc8-a696-69fb1655de54,['detune'+ 'reese'+ 'saw'],Blackie666,http://creativecommons.org/publicdomain/zero/1.0/,Other saw wave sounds and variations of reese.wav,15.36,
Saw.aif,https://freesound.org/people/olliehahn12/sounds/262004/,fe2f4653-28a6-4543-8011-616b6a0c8453,['Tools'+ 'Cutting'+ 'Saw'],olliehahn12,http://creativecommons.org/publicdomain/zero/1.0/,Saw,10.0,
Chop Saw,https://freesound.org/people/jameswrowles/sounds/516608/,b6892f19-a443-455b-bc79-cb49e9ce7aa9,['saw'+ 'chop-saw'+ 'workshop'+ 'tools'+ 'power-tools'],jameswrowles,http://creativecommons.org/publicdomain/zero/1.0/,Chop saw started then slicing through plywood,17.3068,
04-2 Saw.wav,https://freesound.org/people/domiscz/sounds/461733/,74e4f9df-eab6-4cfc-aa69-a1d1267ee617,['Czech'+ 'CZ'+ 'Panska'+ 'saw'],domiscz,http://creativecommons.org/publicdomain/zero/1.0/,Saw,13.5056,
"Screwdriver, Ratchet, B.wav",https://freesound.org/people/InspectorJ/sounds/393491/,51fe4d09-0c82-4518-90ac-2c5043631faf,['Twisting'+ 'Tool'+ 'twisting'+ 'Screwdriver'+ 'screwdriver'+ 'ratchet'+ 'Ratchet'+ 'tool'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of a ratchet screwdriver being twisted without the screw attached. I originally recorded this for use in a musical theatre piece.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Screwdriver, Ratchet, B.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 23rd April 2017.

Note: Audio quality is always better when downloaded.",10.9886,
"Screwdriver, Ratchet, C.wav",https://freesound.org/people/InspectorJ/sounds/393490/,b4dd4727-1cda-4aa0-9056-d793a49659d7,['Twisting'+ 'Tool'+ 'twisting'+ 'Screwdriver'+ 'screwdriver'+ 'ratchet'+ 'Ratchet'+ 'tool'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of a ratchet screwdriver being twisted without the screw attached. I originally recorded this for use in a musical theatre piece.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Screwdriver, Ratchet, C.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 23rd April 2017.

Note: Audio quality is always better when downloaded.",15.7354,
"Screwdriver, Ratchet, A.wav",https://freesound.org/people/InspectorJ/sounds/393492/,4b9333a8-cd3e-4400-bde0-e76f1b640f8b,['Twisting'+ 'Tool'+ 'twisting'+ 'Screwdriver'+ 'screwdriver'+ 'ratchet'+ 'Ratchet'+ 'tool'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of a ratchet screwdriver being twisted without the screw attached. I originally recorded this for use in a musical theatre piece.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Screwdriver, Ratchet, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 23rd April 2017.

Note: Audio quality is always better when downloaded.",13.7815,
ElectricScrewdriver4,https://freesound.org/people/theshaggyfreak/sounds/274916/,2fa386e7-8e26-44e2-bf56-c252a26a902e,['tools'+ 'electric'+ 'screwdriver'+ 'loop'],theshaggyfreak,https://creativecommons.org/licenses/by/4.0/,A recording of an electric screwdriver. The was recorded using a Rode NT2000. This sound is loop ready.,7.14964,
ElectricScrewdriver2,https://freesound.org/people/theshaggyfreak/sounds/274918/,5f372dd8-1ad5-4476-86d0-01688bfb3656,['tools'+ 'electric'+ 'screwdriver'+ 'loop'],theshaggyfreak,https://creativecommons.org/licenses/by-nc/4.0/,A recording of an electric screwdriver. The was recorded using a Rode NT2000. This sound is loop ready.,5.39166,
"Screwdriver, hand drill.wav",https://freesound.org/people/tosha73/sounds/534789/,fa507494-b5b7-4afc-bb3d-7295d06cd533,['building'+ 'screw'+ 'workers'+ 'builder'+ 'constructing'+ 'power'+ 'tool'+ 'twisting'+ 'screwdriver'+ 'carpenter'+ 'construction'+ 'drilling'+ 'drill'+ 'industrial'+ 'making'+ 'rotation'+ 'joiner'+ 'tools'+ 'hole'],tosha73,https://creativecommons.org/licenses/by/4.0/,Sound of a Screwdriver,73.5,
Screwdriver_electric 009.wav,https://freesound.org/people/snapssound/sounds/649299/,5478a164-2806-4c3a-a543-3574ed2f7fb0,['Powertool'+ 'Tech'+ 'electric'+ 'Oscillation'+ 'screwdriver'],snapssound,http://creativecommons.org/publicdomain/zero/1.0/,Skil Electric screwdriver.,7.08652,41.747295 -88.30284
Amen pley List.wav,https://freesound.org/people/reklamacja/sounds/207817/,c5cd4ee5-317e-4ba1-a773-ac460ab80d0d,['groovy'+ 'hoover'+ 'drum'+ 'percussion-loop'+ 'Amen'+ 'metal'+ 'break'+ 'dril'+ 'percs'],reklamacja,http://creativecommons.org/publicdomain/zero/1.0/,cut up Amen break comilation.!!!!!!!!!!!!!!!!!!!!!!!!,5.55209,
ARP2600 - CP_Zylon C.wav,https://freesound.org/people/Paper%20Jam/sounds/79110/,bf8b6be6-e026-4b9d-a124-2a347ac9a8bb,['arp-2600'+ 'arturia'+ 'dril'+ 'drilling-machine'+ 'machine'+ 'motor'+ 'noise'],Paper Jam,http://creativecommons.org/licenses/by/3.0/,"A drilling machine ? A motor ?

Made with an ARP-2600 plug-in (Arturia).",8.37839,
ARP2600 - CP_Zylon A.wav,https://freesound.org/people/Paper%20Jam/sounds/79108/,a34aedc7-0364-4cf3-b797-7f2d7c86216c,['arp-2600'+ 'arturia'+ 'dril'+ 'drilling-machine'+ 'machine'+ 'motor'+ 'noise'],Paper Jam,http://creativecommons.org/licenses/by/3.0/,"A drilling machine ? A motor ?

Made with an ARP-2600 plug-in (Arturia).",5.93265,
ARP2600 - CP_Zylon B.wav,https://freesound.org/people/Paper%20Jam/sounds/79109/,c660cdc8-fb87-4b10-9f4d-afede2f41bff,['arp-2600'+ 'arturia'+ 'dril'+ 'drilling-machine'+ 'machine'+ 'motor'+ 'noise'],Paper Jam,http://creativecommons.org/licenses/by/3.0/,"A drilling machine ? A motor ?

Made with an ARP-2600 plug-in (Arturia).",13.0735,
ARP2600 - CP_Zylon D.wav,https://freesound.org/people/Paper%20Jam/sounds/79111/,095d396c-f431-4efb-a1d2-7ef6ae4b295e,['arp-2600'+ 'arturia'+ 'dril'+ 'drilling-machine'+ 'machine'+ 'motor'+ 'noise'],Paper Jam,http://creativecommons.org/licenses/by/3.0/,"A drilling machine ? A motor ?

Made with an ARP-2600 plug-in (Arturia).",9.841,
Electric Power Transformer.wav,https://freesound.org/people/tosha73/sounds/495710/,d7574e82-07b5-4571-9a98-1f61dfa3c49a,['Transformer'+ 'shock'+ 'Electric'+ 'Power'+ 'winding'+ 'electricity'+ 'energy'+ 'danger'+ 'crackle'+ 'resistance'+ 'clicks'+ 'current'+ 'sparks'+ 'power'+ 'voltage'+ 'induction'+ 'industry'+ 'electric'],tosha73,http://creativecommons.org/publicdomain/zero/1.0/,Sound of working Electric Power Transformer,30.0,
"Power Up, Bright, A.wav",https://freesound.org/people/InspectorJ/sounds/411460/,71585ae4-e9fe-41f8-96a9-9c33fdcd5dd6,['Twinkly'+ 'enhance'+ 'Bright'+ 'power'+ 'Twinkle'+ 'up'+ 'Up'+ 'Enhance'+ 'Item'+ 'bright'+ 'UI'+ 'Gain'+ 'item'+ 'Power'+ 'ui'+ 'twinkly'+ 'gain'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Audio of a bright and twinkly power-up sound effect of sorts. Could also be used in other UI elements. I created it by loading one of my wind chime samples into Kontakt 5 and playing an arpeggiated major chord in a high register, with some reverberation.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Power Up, Bright, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was created using Kontakt 5 and Cubase 7 on 11th November 2017.

Note: Audio quality is always better when downloaded.",5.0039,
"CD-Player, Turn On, Turn Off, 01-01.wav",https://freesound.org/people/InspectorJ/sounds/484659/,749454f8-cc03-4052-ba27-726bae59e5ed,['On'+ 'Up'+ 'Turning'+ 'power'+ 'Power'+ 'Player'+ 'up'+ 'off'+ 'cd'+ 'Down'+ 'player'+ 'turning'+ 'CD'+ 'Off'+ 'down'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Audio of switching or powering on a ""Roberts CR9986 Dual Alarm CD Player"", letting it idle momentarily, before turning it off.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""CD-Player, Turn On, Turn Off, 01-01.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""Zoom H6 (XY) recorder"" on 14th January 2019.

Note: Audio quality is always better when downloaded.",11.3184,
Key Cutting Machine.wav,https://freesound.org/people/170048@virtualwindow.co.za/sounds/408041/,607838d4-d51b-4774-9bfb-0a65d50618dc,['MACHINE'+ 'motor'+ 'cut'+ 'OWI'+ 'power'+ 'POWER'+ 'Hum'+ 'grinding'+ 'grind'+ 'machine'+ 'high'+ 'cutting'+ 'machinery'+ 'key'+ 'pitch'+ 'industrial'],170048@virtualwindow.co.za,https://creativecommons.org/licenses/by-nc/4.0/,This is the sound of a key cutting machine with a high pitch noise and a constant hum.,11.6857,
Generator Running,https://freesound.org/people/DrinkingWindGames/sounds/461704/,90ba2739-ff27-4c1f-b750-c18dce66af3d,['Engine'+ 'Machinery'+ 'Generator'+ 'Power'+ 'Hum'+ 'gas'+ 'Ignition'+ 'MOTOR'+ 'mechanical'+ 'Operation'+ 'POWER'+ 'IGNITION'],DrinkingWindGames,https://creativecommons.org/licenses/by/4.0/,Field recording of a generator running surrounded by 1 foot of snow.  Mic is about 15 feet away.,21.1627,
lift_relais.flac,https://freesound.org/people/nikitralala/sounds/331516/,d9e2a709-3ea1-4367-90e3-557f1190f174,['motor'+ 'Generator'+ 'POWER'+ 'Power'+ 'machine'+ 'COMPRESSOR'+ 'machinery'+ 'MOTOR'+ 'mechanical'+ 'Operation'],nikitralala,http://creativecommons.org/publicdomain/zero/1.0/,"I am standing between two motors for two lifts of a medical center. near the relais that control the motors. 

Binaural recording with Soundman OKM`s and a H4N

If you want to support my work, please visit: 
jardinsonore(.)bandcamp(.)com
There you find a lot more.",252.308,24.4679514229 54.3665018678
MACHINE running- large loud machine buzz (SFX).wav,https://freesound.org/people/mickfire/sounds/326428/,94f5485d-7ee4-42aa-9816-87b64b4e5d6a,['GENERATOR'+ 'motor'+ 'OWI'+ 'Generator'+ 'Power'+ 'Hum'+ 'machine'+ 'MOTOR'+ 'run'+ 'sfx'+ 'buzz'+ 'MACHINE'+ 'running'+ 'Machinery'+ 'Mechanical'+ 'buzzing'+ 'Sounds'+ 'POWER'+ 'generator'+ 'machinery'+ 'mechanical'+ 'Operation'+ 'loud'],mickfire,https://creativecommons.org/licenses/by-nc/4.0/,The sound of a large machine running.,39.9818,-25.7888813909 28.2612825738
hammer v4.wav,https://freesound.org/people/blukotek/sounds/337813/,4d11afaf-172d-4ffd-937e-3a9fb5ca7427,['tools'+ 'nails'+ 'wood'+ 'board'+ 'hammer'+ 'hammering'],blukotek,http://creativecommons.org/publicdomain/zero/1.0/,"driving nails

Other places 
Recorder: ZOOM H2 / other portable device 
Software: Pro Tools / Audacity / Ocenaudio

Your comments are greatly appreciated
Cheers, Piotr Zaczek",6.14401,
bang.wav,https://freesound.org/people/Lutalo2012/sounds/583202/,c359f8f5-74b4-4ae7-8e7c-4b8e7d1fee19,['industrial'+ 'hammer'+ 'intense'],Lutalo2012,http://creativecommons.org/publicdomain/zero/1.0/,some hammering I recorded in my back garden,5.15483,
hammer.wav,https://freesound.org/people/cmusounddesign/sounds/84696/,6fe0c712-f88e-4a65-a2d8-293e8ec9fdd5,['construction'+ 'hammer'+ 'household'+ 'shop'],cmusounddesign,http://creativecommons.org/licenses/by/3.0/,Hammering.,28.16,
Hammer.aif,https://freesound.org/people/olliehahn12/sounds/262000/,b05e637b-0cf9-4bfd-8479-7b929aa1c581,['Tools'+ 'Hammer'+ 'Hit'+ 'Metal'+ 'Impact'],olliehahn12,http://creativecommons.org/publicdomain/zero/1.0/,Hammer,9.37499,
LowerCrunchyHammerGavel.WAV,https://freesound.org/people/TurtleLG/sounds/80448/,db1444e8-086b-487c-a51f-0fae9cdbf831,['court'+ 'gavel'+ 'hammer'+ 'hit'+ 'pound'+ 'room'],TurtleLG,http://creativecommons.org/publicdomain/zero/1.0/,"A crunchy low sounding gavel sound, made by hitting a metal hammer on a piece of wood. It's badass.",8.14933,
HighCrackingHammerGavel.WAV,https://freesound.org/people/TurtleLG/sounds/80447/,27822d9a-3b02-417c-bd17-9489d0a75945,['court'+ 'gavel'+ 'hammer'+ 'hit'+ 'pound'+ 'room'],TurtleLG,http://creativecommons.org/publicdomain/zero/1.0/,"A higher sounding gavel, with a metal ring, made by hitting a metal hammer on wood. It's badass.",9.30133,
hammer,https://freesound.org/people/ddarkerthanblackk/sounds/201706/,8fb1239a-433f-4a03-acef-fdbaa3b17b87,['machine'+ 'noise'+ 'hammer'],ddarkerthanblackk,http://creativecommons.org/publicdomain/zero/1.0/,"sound of a hammer. 

from machine noise collection",29.2974,
roofhammering04.WAV,https://freesound.org/people/WIM/sounds/25063/,c99c5553-a6cf-4d53-9c4d-4619e9ea8160,['build'+ 'building'+ 'construction'+ 'environmental-sounds-research'+ 'field-recording'+ 'hammer'+ 'hammering'+ 'roof'+ 'wood'],WIM,http://creativecommons.org/licenses/by/3.0/,"The house opposite of mine gets a new roof and I have an extra alarm clock. The recorded sound is that of the craftsmen building the wooden construction. Marantz PMD670 with AT826, recorded from some 10 metres away. Unprocessed.",7.56628,
roofhammering03.WAV,https://freesound.org/people/WIM/sounds/25062/,cde36232-c9a3-46a9-a728-7ef0ed2c038a,['build'+ 'building'+ 'construction'+ 'environmental-sounds-research'+ 'field-recording'+ 'hammer'+ 'hammering'+ 'roof'+ 'wood'],WIM,http://creativecommons.org/licenses/by/3.0/,"The house opposite of mine gets a new roof and I have an extra alarm clock. The recorded sound is that of the craftsmen building the wooden construction. Marantz PMD670 with AT826, recorded from some 10 metres away. Unprocessed.",7.4402,
roofhammering02.WAV,https://freesound.org/people/WIM/sounds/25061/,c6e59872-d143-4dbd-967a-9ce160581509,['build'+ 'building'+ 'construction'+ 'environmental-sounds-research'+ 'field-recording'+ 'hammer'+ 'hammering'+ 'roof'+ 'wood'],WIM,http://creativecommons.org/licenses/by/3.0/,"The house opposite of mine gets a new roof and I have an extra alarm clock. The recorded sound is that of the craftsmen building the wooden construction. Marantz PMD670 with AT826, recorded from some 10 metres away. Unprocessed.",9.45787,
roofhammering01.WAV,https://freesound.org/people/WIM/sounds/25060/,f5f0c99e-f698-4619-bf89-c2299ea6e131,['build'+ 'building'+ 'construction'+ 'environmental-sounds-research'+ 'field-recording'+ 'hammer'+ 'hammering'+ 'roof'+ 'wood'],WIM,http://creativecommons.org/licenses/by/3.0/,"The house opposite of mine gets a new roof and I have an extra alarm clock. The recorded sound is that of the craftsmen building the wooden construction. Marantz PMD670 with AT826, recorded from some 10 metres away. Unprocessed.",35.5017,
