name,url,uuid,tags,username,license,description,duration,geotags
pour 1.wav,https://freesound.org/people/Luthien22/sounds/467619/,558dda5c-757e-458e-800a-556499eff108,['pouring'+ 'breakfast'+ 'bowl'+ 'pour'+ 'cereal'],Luthien22,https://creativecommons.org/licenses/by/4.0/,Recording of rice puff cereal being poured into an empty ceramic bowl.,5.05842,
pour 7.wav,https://freesound.org/people/Luthien22/sounds/467620/,403bbfb2-1896-4768-b237-fdf04629aa26,['pouring'+ 'breakfast'+ 'bowl'+ 'pour'+ 'cereal'],Luthien22,https://creativecommons.org/licenses/by/4.0/,Recording of rice puff cereal being poured into an empty ceramic bowl.,6.52714,
pour 2.wav,https://freesound.org/people/Luthien22/sounds/467618/,f69ea9b4-9f2d-4fc5-8f81-36de10e9cfc0,['pouring'+ 'breakfast'+ 'bowl'+ 'pour'+ 'cereal'],Luthien22,https://creativecommons.org/licenses/by/4.0/,Recording of rice puff cereal being poured into an empty ceramic bowl.,5.45754,
"Water Pour, Sink, A.wav",https://freesound.org/people/InspectorJ/sounds/417737/,503f192d-475f-4fcb-881b-ca327e9efabf,['water'+ 'sink'+ 'Drain'+ 'fill'+ 'liquid'+ 'Liquid'+ 'Pouring'+ 'pouring'+ 'pour'+ 'Water'+ 'drain'+ 'Sink'+ 'Fill'+ 'Ppour'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Audio of pouring a large bowl of water down a sink with the sound of the water running through the plumbing left in. The gurgle of the drain is also present. Some slight EQ in bass frequencies which periodically spiked.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Water Pour, Sink, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""Zoom H6 (XY) recorder"" on 18th January 2018.

Note: Audio quality is always better when downloaded.",17.7475,
Water Pour,https://freesound.org/people/JohnsonBrandEditing/sounds/173930/,598e7ca8-900a-4f3e-b734-4fef91cb1841,['Water'+ 'glass'+ 'pitcher'+ 'Pour'+ 'water'+ 'slosh'+ 'liquid'+ 'bucket'+ 'splash'],JohnsonBrandEditing,http://creativecommons.org/publicdomain/zero/1.0/,Water Pour,11.605,
Pouring beer,https://freesound.org/people/bojan_t95/sounds/507007/,1b898f47-f766-4eae-8cff-344434432576,['beer'+ 'ale'+ 'pour'],bojan_t95,http://creativecommons.org/publicdomain/zero/1.0/,Pouring beer in glass,102.578,
Cup Pour,https://freesound.org/people/Timmeh515/sounds/413280/,e7175098-e70b-41e7-b00b-f2ff07f6dcb6,['water'+ 'pour'+ 'liquid'+ 'cup'],Timmeh515,http://creativecommons.org/publicdomain/zero/1.0/,Pouring liquid into a cup,5.6,
"Dripping, Medium, A.wav",https://freesound.org/people/InspectorJ/sounds/343763/,3181b7de-94aa-4eef-a975-260fae4b30f0,['water'+ 'drop'+ 'Drip'+ 'Drop'+ 'drip'+ 'Dripping'+ 'Water'+ 'Medium'+ 'Sink'+ 'dripping'+ 'medium'+ 'sink'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of dripping in a sink.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Dripping, Medium, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 5th April 2016.

Note: Audio quality is always better when downloaded.

Random Trivia: This ""Dripping"" pack marks the anniversary of my first uploaded sound.",59.2657,
"Dripping, Fast, A.wav",https://freesound.org/people/InspectorJ/sounds/343764/,6a80d01f-f0ad-48d2-8587-c78e5e022a85,['water'+ 'drop'+ 'fast'+ 'Drip'+ 'Drop'+ 'drip'+ 'Fast'+ 'Dripping'+ 'Water'+ 'Sink'+ 'dripping'+ 'sink'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of fast dripping in a sink.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Dripping, Fast, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 5th April 2016.

Note: Audio quality is always better when downloaded.

Random Trivia: This ""Dripping"" pack marks the anniversary of my first uploaded sound.",59.7408,
"Dripping, Slow, A.wav",https://freesound.org/people/InspectorJ/sounds/343762/,393f5744-8ed3-43fd-83aa-8954b44b44d8,['water'+ 'drop'+ 'Drip'+ 'slow'+ 'Drop'+ 'drip'+ 'Dripping'+ 'Water'+ 'Slow'+ 'Sink'+ 'dripping'+ 'sink'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of slow dripping in a sink.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Dripping, Slow, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 5th April 2016.

Note: Audio quality is always better when downloaded.

Random Trivia: This ""Dripping"" pack marks the anniversary of my first uploaded sound.",59.7484,
"Dripping, Very Fast, A.wav",https://freesound.org/people/InspectorJ/sounds/343761/,a121a9eb-5ecc-4da1-8a0d-85ff39135d4f,['water'+ 'drop'+ 'fast'+ 'Drip'+ 'Very'+ 'Drop'+ 'drip'+ 'Fast'+ 'Dripping'+ 'Water'+ 'very'+ 'Sink'+ 'dripping'+ 'sink'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of very fast dripping in a sink.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Dripping, Very Fast, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 5th April 2016.

Note: Audio quality is always better when downloaded.

Random Trivia: This ""Dripping"" pack marks the anniversary of my first uploaded sound.",60.0634,
20180312_Water dripping.wav,https://freesound.org/people/cabled_mess/sounds/564917/,3ce12d35-2f61-4f49-8fdf-8e4254510c1e,['hydrophone'+ 'underwater'+ 'liquid'+ 'water'+ 'drip'+ 'recording'+ 'submerged'+ 'onesoundperday2018'+ 'under-water'+ 'plink'+ 'dripping'+ 'faucet'+ 'trickle'+ 'tap'+ 'droplet'+ 'droplets'+ 'WATRDrip'+ 'DRIP'+ 'WATR'],cabled_mess,http://creativecommons.org/publicdomain/zero/1.0/,"Captured using a JRF D-Series Hydrophone and a Zoom H6 recorder.
Cutting and some denoising in iZotope RX7.

Recorded as part of my ""One sound per day 2018""-project.

Would love to hear what you're using it for. :)

<blockquote> <a href=""https://www.instagram.com/p/BgPRwBcDLn9/?utm_source=ig_embed&amp;utm_campaign=loading"" rel=""nofollow"">        Sieh dir diesen Beitrag auf Instagram an            </a><p><a href=""https://www.instagram.com/p/BgPRwBcDLn9/?utm_source=ig_embed&amp;utm_campaign=loading"" rel=""nofollow"">Ein Beitrag geteilt von Computing Sound (@computing.sound)</a></p></blockquote>",61.3649,
Slow Dripping.wav,https://freesound.org/people/scriptique/sounds/50845/,a416e769-85c9-478a-9105-c3a50fc70d33,['drip'+ 'liquid'+ 'trickle'+ 'water'],scriptique,https://creativecommons.org/licenses/by/4.0/,Slow water drips from the kitchen faucet to a bowl of soapy water.,9.38104,
Fast Dripping.wav,https://freesound.org/people/scriptique/sounds/50844/,d54a7563-5b2c-41ad-a623-e5ad40e9b469,['drip'+ 'liquid'+ 'trickle'+ 'water'],scriptique,https://creativecommons.org/licenses/by/4.0/,Medium-Fast water drips from the kitchen faucet to a bowl of soapy water.,8.73503,
Drips_slow.wav,https://freesound.org/people/zimbot/sounds/395179/,9ad04095-7dbf-45a1-ad43-0d839d7b9e91,['faucet'+ 'plop'+ 'drop'+ 'dripping'+ 'drip'+ 'water'+ 'splash'+ 'kitchen'+ 'loop'],zimbot,https://creativecommons.org/licenses/by/4.0/,Drops of water falling at a relatively slow rate into a 2-cup glass measuring container with some water accumulated in it.  Some background noise remains but has been reduced to a low level -- just add your own filtering and ambience or reverb.  Seamless loop.,67.0542,
Drips_veryRapid.wav,https://freesound.org/people/zimbot/sounds/395178/,22520f2a-6e3e-4aad-8948-cb1847664d0d,['faucet'+ 'plop'+ 'drop'+ 'dripping'+ 'drip'+ 'water'+ 'splash'+ 'kitchen'],zimbot,https://creativecommons.org/licenses/by/4.0/,Drops of water falling at a very rapid rate into a 2-cup glass measuring container with some water accumulated in it.  Some background noise remains but has been reduce to a low level -- just add your own filtering and ambience or reverb.,60.0241,
Drips_rapid.wav,https://freesound.org/people/zimbot/sounds/395180/,b97f279b-7093-4033-94ba-46e77cc08649,['faucet'+ 'plop'+ 'drop'+ 'dripping'+ 'drip'+ 'water'+ 'splash'+ 'kitchen'+ 'loop'],zimbot,https://creativecommons.org/licenses/by/4.0/,Drops of water falling at a somewhat rapid rate into a 2-cup glass measuring container with some water accumulated in it.  Some background noise remains but has been reduce to a low level -- just add your own filtering and ambience or reverb.  Seamless loop.,57.7159,
Drips_moderate.wav,https://freesound.org/people/zimbot/sounds/395181/,be8469af-b923-40c2-8af4-322683963630,['faucet'+ 'plop'+ 'drop'+ 'dripping'+ 'drip'+ 'water'+ 'splash'+ 'kitchen'+ 'loop'],zimbot,https://creativecommons.org/licenses/by/4.0/,Drops of water falling at a medium rate (not particularly slow or fast) into a 2-cup glass measuring container with some water accumulated in it.  Some background noise remains but has been reduced to a low level -- just add your own filtering and ambience or reverb.  Seamless loop.,23.1883,
"Water Pour, Sink, A.wav",https://freesound.org/people/InspectorJ/sounds/417737/,e12c3885-3ae2-45b3-b29b-36e64d648e2a,['water'+ 'sink'+ 'Drain'+ 'fill'+ 'liquid'+ 'Liquid'+ 'Pouring'+ 'pouring'+ 'pour'+ 'Water'+ 'drain'+ 'Sink'+ 'Fill'+ 'Ppour'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Audio of pouring a large bowl of water down a sink with the sound of the water running through the plumbing left in. The gurgle of the drain is also present. Some slight EQ in bass frequencies which periodically spiked.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Water Pour, Sink, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""Zoom H6 (XY) recorder"" on 18th January 2018.

Note: Audio quality is always better when downloaded.",17.7475,
263073__tresikner__phasedfill effected 01.wav,https://freesound.org/people/.Andre_Onate/sounds/271101/,74d339ca-0837-4e38-b35a-dced5b63d39c,['fx'+ 'percussion-loop'+ 'beat'+ 'percussion'+ 'drum-fill'+ 'rhythm'+ 'breakbeat'+ 'percs'+ 'filler'+ 'loop'+ 'fill'],.Andre_Onate,http://creativecommons.org/publicdomain/zero/1.0/,"99 bpm

remix of this sound:

<a href=""http://freesound.org/people/tresikner/sounds/263073/"" rel=""nofollow"">http://freesound.org/people/tresikner/sounds/263073/</a>

ran through recycle & reason

楽しむ",12.1212,
