id,name,url,className,classID,tags,username,license,description,duration,geotags,fold
243629,Heavy Rain,https://freesound.org/people/lebaston100/sounds/243629/,004 - Elements,3,['heavy'+ 'raining'+ 'field-recording'+ 'shower'+ 'nature'+ 'drip'+ 'thunder'+ 'rolling-thunder'+ 'thunderstorm'+ 'rain'+ 'lightning'+ 'water'+ 'strike'+ 'weather'+ 'rainstorm'+ 'Rain'+ 'storm'+ 'ambient'+ 'ambience'+ 'thunder-storm'+ 'wind'],lebaston100,http://creativecommons.org/licenses/by/3.0/,"Heavy Rain,
recorded with a AKG C1000S",98.0811,,1
243627,Heavy Rain,https://freesound.org/people/lebaston100/sounds/243627/,004 - Elements,3,['heavy'+ 'raining'+ 'field-recording'+ 'shower'+ 'nature'+ 'drip'+ 'thunder'+ 'rolling-thunder'+ 'thunderstorm'+ 'rain'+ 'lightning'+ 'water'+ 'strike'+ 'weather'+ 'rainstorm'+ 'Rain'+ 'storm'+ 'ambient'+ 'ambience'+ 'thunder-storm'+ 'wind'],lebaston100,http://creativecommons.org/licenses/by/3.0/,"Heavy Rain,
recorded with a AKG C1000S",103.468,,5
243626,Heavy Rain with Thunder,https://freesound.org/people/lebaston100/sounds/243626/,004 - Elements,3,['heavy'+ 'raining'+ 'field-recording'+ 'shower'+ 'nature'+ 'drip'+ 'thunder'+ 'rolling-thunder'+ 'thunderstorm'+ 'rain'+ 'lightning'+ 'water'+ 'strike'+ 'weather'+ 'rainstorm'+ 'Rain'+ 'storm'+ 'ambient'+ 'ambience'+ 'thunder-storm'+ 'wind'],lebaston100,http://creativecommons.org/licenses/by/3.0/,"Heavy Rain,
recorded with a AKG C1000S",101.425,,5
507902,Heavy Rain Sound - Inu Etc.mp3,https://freesound.org/people/inuetc/sounds/507902/,004 - Elements,3,['heavy'+ 'raining'+ 'field-recording'+ 'nature'+ 'drip'+ 'rain'+ 'sleep'+ 'Rain'+ 'music'],inuetc,http://creativecommons.org/publicdomain/zero/1.0/,Rain sound recorded by Inu Etc,54.049,,4
527674,Rainy day 2.wav,https://freesound.org/people/straget/sounds/527674/,004 - Elements,3,['water'+ 'Weather'+ 'Rain'+ 'Rainy'+ 'rainy'+ 'rain'+ 'Water'+ 'weather'],straget,https://creativecommons.org/licenses/by/4.0/,"An short and intense rain shower.
The microphones are located under 
the front door fence


Equipment used
Mikrophones 2 OM1(line-audio)
Wind protect Röde WS8
Recorder ZOOM F4",69.3824,57.2780313499 16.469507855,3
527675,Rainy day 1.wav,https://freesound.org/people/straget/sounds/527675/,004 - Elements,3,['water'+ 'Weather'+ 'Rain'+ 'Rainy'+ 'rainy'+ 'rain'+ 'Water'+ 'weather'],straget,https://creativecommons.org/licenses/by/4.0/,"An intense rain shower.
The microphones are placed
under the balcony roof.


Equipment used
Mikrophones 2 OM1(line-audio)
Wind protect Röde WS8
Recorder ZOOM F4",473.151,,10
401276,"Rain, Moderate, B.wav",https://freesound.org/people/InspectorJ/sounds/401276/,004 - Elements,3,['Raining'+ 'moderate'+ 'raining'+ 'Raindrop'+ 'rain'+ 'raindrop'+ 'Weather'+ 'Rain'+ 'raindrops'+ 'weather'+ 'Raindrops'+ 'Moderate'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of moderate rainfall in Callahan, Florida. You can hear water rushing down a nearby plastic drain attached to the side of the house.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Rain, Moderate, B.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 8th August 2016.

Note: Audio quality is always better when downloaded.",40.1473,30.6205374549 -81.795347929,10
401277,"Rain, Moderate, A.wav",https://freesound.org/people/InspectorJ/sounds/401277/,004 - Elements,3,['Raining'+ 'moderate'+ 'raining'+ 'Raindrop'+ 'rain'+ 'raindrop'+ 'Weather'+ 'Rain'+ 'raindrops'+ 'weather'+ 'Raindrops'+ 'Moderate'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of moderate rainfall in Witley, England.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Rain, Moderate, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 2nd January 2016.

Note: Audio quality is always better when downloaded.",60.1018,51.1537511505 -0.650618076324,5
401275,"Rain, Moderate, C.wav",https://freesound.org/people/InspectorJ/sounds/401275/,004 - Elements,3,['Raining'+ 'moderate'+ 'raining'+ 'Raindrop'+ 'rain'+ 'raindrop'+ 'Weather'+ 'Rain'+ 'raindrops'+ 'weather'+ 'Raindrops'+ 'Moderate'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of moderate rainfall in Callahan, Florida.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Rain, Moderate, C.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 8th August 2016.

Note: Audio quality is always better when downloaded.",60.1165,30.6204635924 -81.795412302,1
476202,Rain Drips,https://freesound.org/people/TheGloomWorker/sounds/476202/,004 - Elements,3,['drops'+ 'rain'+ 'Rain'],TheGloomWorker,http://creativecommons.org/publicdomain/zero/1.0/,"Recorded during a rainstorm at my studio, The White Lotus Lounge.

No credit or attribution ever required.",18.77,,5
346641,"Rain on Windows, Interior, B.wav",https://freesound.org/people/InspectorJ/sounds/346641/,004 - Elements,3,['On'+ 'raining'+ 'Raining'+ 'windows'+ 'House'+ 'Window'+ 'rain'+ 'Windows'+ 'window'+ 'interior'+ 'Rain'+ 'house'+ 'Interior'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of rain hitting a skylight window from inside the house. This recording was taken closer to the window than in the 'A' version (though the difference is negligible).

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Rain on Windows, Interior, B.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 11th May 2016.

Note: Audio quality is always better when downloaded.",31.9081,,1
346642,"Rain on Windows, Interior, A.wav",https://freesound.org/people/InspectorJ/sounds/346642/,004 - Elements,3,['On'+ 'raining'+ 'Raining'+ 'windows'+ 'House'+ 'Window'+ 'rain'+ 'Windows'+ 'window'+ 'interior'+ 'Rain'+ 'house'+ 'Interior'+ 'Inside'+ 'inside'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of rain hitting a skylight window from inside the house.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Rain on Windows, Interior, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 11th May 2016.

Note: Audio quality is always better when downloaded.",31.5177,,2
534363,Rain_and_thunder.mp3,https://freesound.org/people/Defaultv/sounds/534363/,004 - Elements,3,['raining'+ 'nature'+ 'thunder'+ 'thunderstorm'+ 'Rain'+ 'lightning'+ 'weather'+ 'rain'+ 'storm'],Defaultv,http://creativecommons.org/publicdomain/zero/1.0/,"Sounds of rain and thunder, very calming.",72.9339,,5
394940,Raindrops on window sill 7 (close),https://freesound.org/people/giddster/sounds/394940/,004 - Elements,3,['raining'+ 'windowsill'+ 'nature'+ 'droplets'+ 'dripping'+ 'Rain'+ 'drip'+ 'water'+ 'window'+ 'weather'+ 'rain'+ 'wet'+ 'ambience'+ 'raindrops'+ 'drops'],giddster,http://creativecommons.org/publicdomain/zero/1.0/,Recorded with a Zoom H1.,61.1912,,0
576491,Thunderstorm.WAV,https://freesound.org/people/inchadney/sounds/576491/,004 - Elements,3,['summer'+ 'field-recording'+ 'Thunder'+ 'Thunderstorm'+ 'rain'+ 'Lightning'+ 'Weather'+ 'thunder'+ 'wind'],inchadney,https://creativecommons.org/licenses/by-nc/4.0/,"It is that time of year again: summer wind thunder rain. The first one I was able to record this year. Sony PCM M10 recorder, Clippy omni microphones and a FEL preamp was the gear used. Will sound different in wintertime.",1464.86,,7
